epoch	dice_coef	loss	val_dice_coef	val_loss
8	0.9107002699800326	0.053024887881638144	0.9161757315366955	0.05072865356154487
9	0.9112680710946419	0.05267757355445327	0.9140434388892126	0.05201538346147449
10	0.9110965294509515	0.052777777343268405	0.91491637618865	0.05161252338833854
11	0.9110124317227682	0.05281202008279687	0.9156967593451678	0.0511318411583365
12	0.9109926841095983	0.052842625157245485	0.9165339981347828	0.05052085623729153
13	0.9109639008058962	0.052866138832225504	0.9151396810755892	0.0512465480359871
14	0.9112491538398443	0.05267846903942197	0.9145521035386344	0.05184057394587198
15	0.9120254074893388	0.052222395149139574	0.91494056228864	0.05160824142167566
16	0.9117054325142301	0.052469706136394345	0.9147355915126154	0.05172513009806685
17	0.9114994489900358	0.05254520496944738	0.9153409931114165	0.05140027212634114
18	0.9117301120745299	0.05239792967821474	0.915929223142438	0.050875837452930665
19	0.9115475864462295	0.05251144101466557	0.9147466908572084	0.05152730385859702
20	0.9116514302492358	0.05245519849208319	0.9147245472265502	0.05193959410554903
21	0.9117107456884043	0.052441716889886074	0.9162642584513809	0.05078928001122391
22	0.9120215330207642	0.05223043440878589	0.9146638076941845	0.05157746771011123
23	0.9118133416115604	0.052357508093781126	0.9141609925082175	0.051932503348926747
24	0.9114120773024902	0.052603642155035116	0.9164490968746654	0.05075539468187776
25	0.9123932007766226	0.05204352624341928	0.9165461415709075	0.05071419192146573
26	0.9118664520766341	0.0523223493171262	0.9126773043456724	0.05308358467152437
27	0.9122071152231137	0.05210568848766917	0.9151476934804754	0.051292665409303065
28	0.9121834007854043	0.05214524541911769	0.9156694559980247	0.05111634422890779
29	0.9117904375708841	0.0523548737977353	0.9146119666806722	0.05179955019473524
30	0.9117514251156685	0.052386435155425036	0.9135342295897209	0.052374752700107836
31	0.9119015617099722	0.05232826536978256	0.9124265859945345	0.05314180459353631
32	0.9120232598720339	0.05226708453055904	0.9153614686959881	0.05125755603006899
33	0.9126149776935798	0.051845488490129175	0.9147845823633469	0.051590328456013135
34	0.9122357254861785	0.05211037316937677	0.9141496533559541	0.05211305919190143
35	0.9116025515640631	0.05249129129466053	0.9159960657105608	0.050856118114128455
36	0.9123544925435811	0.05202136603907299	0.91600156777491	0.05096806783694774
37	0.9126564618333081	0.05190563011229624	0.9162881746888161	0.05072978356363789
38	0.9124059330714216	0.05202291074327375	0.9166147015609983	0.050572248353322934
39	0.9124369345309664	0.05199377237791239	0.9161146483936552	0.050838455709755044
40	0.911982950950148	0.05226268369452465	0.9155019898030717	0.05134252396656863
41	0.9122426582925655	0.05211655716011502	0.9159621100051928	0.050956944723897696
42	0.9123274197748403	0.05211696071776828	0.9155541826355256	0.05127946571525881
43	0.912699003991152	0.051801442085152284	0.915244235830792	0.05130311355618286
44	0.9125235097721144	0.051931184242852306	0.9143630347009433	0.051746183124339304
45	0.9126577765155396	0.05187015372007778	0.9136427480538013	0.05214353530052102
46	0.9129318130035271	0.05169001627840913	0.9151936292143191	0.051480770482034505
47	0.9124401489696157	0.0519754922983081	0.9158748432488765	0.05096598025371905
48	0.9128083261229939	0.051762708480179324	0.9150981464881008	0.05129618894000995
49	0.9126947802710851	0.05179295940340214	0.9141828980991396	0.05210343446045861
50	0.9128692745658825	0.051725485993566876	0.9151397012805534	0.05159389747156746
51	0.9131364577379284	0.05155483753781637	0.9153656914072522	0.051404673140496016
52	0.9126376691989918	0.05188202750838464	0.9094456314282903	0.05522446948403524
53	0.9129223152130314	0.051701554653375906	0.9145687845046238	0.051808210581114865
54	0.9125409445965317	0.051926219485500344	0.915768923143209	0.05101104282529362
55	0.912914584112552	0.051730781462738885	0.9134897239885088	0.052639221671921345
56	0.913283837384501	0.05147396339742921	0.9166338514473479	0.05045930306837594
57	0.9129795763944424	0.051672045060299626	0.9168437039953167	0.0506946214088002
58	0.9135451115697346	0.051365497412176865	0.9161000741740405	0.05090998880707233
59	0.9130430019618121	0.0516396396124239	0.916059094086542	0.05085598128666249
60	0.9135229010788778	0.051318195104078625	0.9132114368475089	0.05264646948465162
61	0.9133146961914537	0.05146699567548525	0.9157566394088632	0.05124573892384957
62	0.913272388491815	0.05153002290829687	0.9163015210780047	0.050774727892762016
63	0.9132757416190854	0.05150849456095129	0.9152060773665622	0.051405383191087235
64	0.9132607614602448	0.051514270101122146	0.9161096105383615	0.051074061388844405
65	0.9129862021993194	0.05162815156945559	0.9158412893697366	0.05117617450630829
66	0.9134922582088183	0.05134979141434524	0.9156132471763482	0.05131339318103204
67	0.913146193727582	0.051581555818106035	0.9160946784383159	0.0509396813577041
68	0.9139604742315836	0.05106552501923492	0.9163191009123447	0.05089189531873533
69	0.9135838431753363	0.05130338443766578	0.914473290918237	0.05179155473123794
70	0.9138884332049522	0.051133563573841107	0.9165876384003687	0.05068088729739568
71	0.9134898876942904	0.05136031940614186	0.913778506345668	0.05229409822357534
72	0.9140253579155402	0.051041890326913225	0.9162422638323348	0.05095299468691445
73	0.9139799534074283	0.05107410817651054	0.9154797099151853	0.05119143080723993
74	0.9140848314435261	0.050994866128136154	0.9157295388690496	0.05101424118038267
75	0.913048463909592	0.05167213991457929	0.9160983141953662	0.050907875229683465
76	0.913604489969931	0.051285976620733816	0.9160466585624016	0.05096999691972919
77	0.9136316156840235	0.05130902247402722	0.9166638294266443	0.05047558547171243
78	0.9138392505050364	0.0511791107968194	0.9162306281722198	0.05097288664596124
79	0.9142531284235893	0.050900168661902306	0.915290159441657	0.05136864397169675
80	0.9142157503413784	0.05088408109980114	0.9170656942967641	0.0503079103783436
81	0.9131454742968458	0.05157142000688069	0.9157591822036242	0.051142700186188696
82	0.9142085376038294	0.05092664596085056	0.9162188734290964	0.050740821847407996
83	0.9141905463582847	0.05095203277055978	0.916733975885278	0.050933670112468556
84	0.9136986452031371	0.05123037281520255	0.9165889635934668	0.05054138718228156
85	0.91433077653377	0.050825560790352886	0.918307046516467	0.04959316304253446
86	0.9142291637952905	0.05089546823259804	0.9160152528498132	0.05110802964338938
87	0.9139149398081036	0.051118973844248385	0.9165804461907532	0.05075558808127071
88	0.9136575861411316	0.05125964510111934	0.915272029400882	0.051438985090560704
89	0.9140372355189892	0.051067477866678423	0.9160421307561761	0.051068511511341244
90	0.9137970135417744	0.05118700752070342	0.917083749831733	0.05016237255619933
91	0.9138248547237493	0.05117757525330615	0.9170897706585416	0.05019525274381799
92	0.9142364123320768	0.050935477600332235	0.9152818534333828	0.05157945527284706
93	0.9144212662249228	0.05081596309027064	0.9160367567407883	0.050937755528632236
94	0.9135694502057586	0.051312499135137336	0.9162843461006375	0.050919997269066715
95	0.9145519555601817	0.050761028854629596	0.914847316251973	0.05183080320593791
96	0.9145785796436311	0.05070317174697291	0.9175569684071055	0.0499470288652169
97	0.9140052337263372	0.05105244210212287	0.9166463907744925	0.05045127809063484
98	0.9142423217373482	0.050933944333239556	0.9146396721066055	0.051870715952383635
99	0.9143678198127189	0.050850968356803215	0.9175539537001465	0.049987282517160905
100	0.9139447907808597	0.05110405915942118	0.9160160433690426	0.05128410144835332
101	0.9151280459493698	0.050409798045545046	0.915844267455198	0.051349490158796564
102	0.9142263561216818	0.0509135722372118	0.9167562982035895	0.05072989135436019
103	0.9143947744932568	0.05078569062577081	0.9162708989391892	0.05093180874591472
104	0.9140121098668854	0.051065814310197286	0.918110000506296	0.04981106119151464
105	0.9141444415318671	0.05095069017626594	0.915742716294224	0.05102876393850577
106	0.914064486618458	0.051029703062670594	0.9143764091245199	0.05202109527466345
107	0.9146784759815274	0.050653550143922185	0.9145663418507172	0.05190101589699733
108	0.9142832900332938	0.050906905150264116	0.9157756837242741	0.051025072850634234
109	0.9149977977515509	0.05044637712436631	0.9171846735022836	0.050321539907353156
110	0.9145875536360241	0.05064016428560505	0.9151151314125223	0.05150704118186387
111	0.9149861921501232	0.050522953163653996	0.9170502547995519	0.05022502524612503
112	0.9147023030315004	0.05063919346443184	0.9149160891518755	0.051851841114003656
113	0.9149195749483275	0.050505842728082534	0.9151995429548166	0.05155105682058354
114	0.9145595722042997	0.050687417775621545	0.9170444328653611	0.05043322818898359
115	0.913877606775463	0.051155744809681304	0.9171882672077518	0.050409249345756184
116	0.9146292220480117	0.050682949978815804	0.9159865533396349	0.05112514342378699
117	0.9152613736261789	0.050291027777158194	0.9172224753488929	0.05030242041526836
118	0.9147317220477376	0.050618075289900664	0.9167486650206275	0.05031808209605515
119	0.9145461652107248	0.050714406336809584	0.9165632690666086	0.05076584221905697
120	0.9147093933487755	0.05061960320088155	0.9162044517569623	0.05085216564820858
121	0.9153713530973381	0.050208676105674616	0.913859840671895	0.05254679818250933
122	0.9144296190129622	0.05078950900298867	0.9163121235067562	0.050883575464930324
123	0.9146588718302903	0.05070448728111053	0.916280905321493	0.05089185264561388
124	0.914540863033992	0.05072285298993442	0.9162362690194178	0.05097009390750426
125	0.9143753214393326	0.05081487817828825	0.9169984675817571	0.05055182834818833
126	0.9150719254899021	0.050408052054117185	0.9129220156346337	0.05311297194369263
127	0.914766375346016	0.050607204237918244	0.9155232778797715	0.05130714561072004
128	0.9146134557156333	0.05068581149595648	0.9170016808024908	0.05039109525633818
129	0.9152596330089231	0.05028036039860901	0.9177231943960917	0.04996403271206102
130	0.9148768806668068	0.05051544762627605	0.9162833715899515	0.05086635283226053
131	0.9140042745604944	0.0510968851813479	0.9174676518571578	0.050113154746891965
132	0.9148805418099609	0.0505695781572322	0.9132826486128872	0.05270994848658536
133	0.9149597629738982	0.050523045855794986	0.9149799906348778	0.05174552270416486
134	0.9150155842534363	0.050456668344953194	0.9158356819870108	0.05107737858424563
135	0.9152454356278923	0.0503012535231275	0.9157531790561595	0.05139731506272456
136	0.9154697699916209	0.05019053169704983	0.9166009335194604	0.05082161725159356
137	0.9151789556360449	0.050360441476317075	0.9169480612469931	0.050435605563491706
138	0.9152806287765196	0.050312674179658505	0.917005325525494	0.05043268628355305
139	0.9152574510539905	0.05032042356194515	0.914933424001023	0.05198525501044183
140	0.9153590258745586	0.050277904914773915	0.915870753764096	0.050969637794246486
141	0.9151815663125318	0.050371935768594556	0.9172526599239494	0.05034662852797783
142	0.9152449443266394	0.05031924179593714	0.9176471460673769	0.05023871126616279
143	0.915189808783238	0.05036582933420225	0.9159811194670402	0.05113884432130825
144	0.9155464744345332	0.050136405619715656	0.9158521806031971	0.05118060401459303
145	0.9155305161640833	0.05013078279141743	0.9165892217118862	0.050790404297127306
146	0.9155322680137888	0.050123963377108886	0.9170520373825299	0.0506111137979364
147	0.9153045591643114	0.05028791962502572	0.9143413018624661	0.052042423045041704
148	0.9150984117648134	0.05036124715429448	0.9164150803018425	0.05088624272937492
149	0.9155940433822461	0.05008972433731654	0.9172948548349283	0.05047057089553672
